feature_type,hour,dow,month,1,Billet Yard,Billet Yard Left,Coil Yard,Coil Yard Camera-2,DISHPATCH GATE,ECR6 SBL,Finishing Stand,Furnace Oil Reading,Junk Yard,Mukandsumi,Mukansumi,NDT,PSM,SBL DUMPING YARD,SBL Loading,SBL MTA Desk,Utility Back Right,Utility Road Left,default
Zone Intrusion,20,5,10,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.806122449,0.010204082
Zone Intrusion,20,5,11,0.848,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
Zone Intrusion,20,5,12,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.003937008,0.92519685,0.003937008
Zone Intrusion,20,6,1,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.111111111,0.388888889,0.027777778
Zone Intrusion,20,6,2,0.943952802,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853,0.002949853
Zone Intrusion,20,6,3,0.604166667,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333
Zone Intrusion,20,6,4,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.005434783,0.27173913,0.630434783,0.005434783
Zone Intrusion,20,6,5,0.003703704,0.003703704,0.003703704,0.003703704,0.003703704,0.003703704,0.003703704,0.003703704,0.07037037,0.003703704,0.003703704,0.003703704,0.003703704,0.003703704,0.003703704,0.003703704,0.003703704,0.037037037,0.82962963,0.003703704
Zone Intrusion,20,6,6,0.90821256,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918,0.004830918
Zone Intrusion,20,6,8,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.2,0.472727273,0.018181818
Zone Intrusion,20,6,10,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.25,0.403846154,0.019230769
Zone Intrusion,20,6,11,0.888235294,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353
Zone Intrusion,21,0,1,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.005988024,0.083832335,0.808383234,0.005988024
Zone Intrusion,21,0,2,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.195876289,0.618556701,0.010309278
Zone Intrusion,21,0,3,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.201923077,0.625,0.009615385
Zone Intrusion,21,0,5,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.048387097,0.661290323,0.016129032
Zone Intrusion,21,0,6,0.908653846,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692,0.004807692
Zone Intrusion,21,0,8,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21,0.61,0.01
Zone Intrusion,21,0,9,0.974934037,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261,0.001319261
Zone Intrusion,21,0,11,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.148148148,0.185185185,0.037037037
Zone Intrusion,21,0,12,0.941538462,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923
Zone Intrusion,21,1,2,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.009615385,0.394230769,0.432692308,0.009615385
Zone Intrusion,21,1,3,0.002531646,0.002531646,0.002531646,0.002531646,0.002531646,0.002531646,0.002531646,0.002531646,0.007594937,0.002531646,0.002531646,0.002531646,0.002531646,0.002531646,0.002531646,0.002531646,0.002531646,0.06835443,0.881012658,0.002531646
Zone Intrusion,21,1,4,0.950391645,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966
Zone Intrusion,21,1,5,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.25,0.25,0.027777778
Zone Intrusion,21,1,6,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.229885057,0.563218391,0.011494253
Zone Intrusion,21,1,7,0.972895863,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534,0.001426534
Zone Intrusion,21,1,8,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.612244898,0.020408163
Zone Intrusion,21,1,9,0.765432099,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679
Zone Intrusion,21,1,12,0.75,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.035714286,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762,0.011904762
Zone Intrusion,21,2,1,0.806122449,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082
Zone Intrusion,21,2,2,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.002590674,0.012953368,0.940414508,0.002590674
Zone Intrusion,21,2,3,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.204545455,0.590909091,0.011363636
Zone Intrusion,21,2,4,0.736111111,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889
Zone Intrusion,21,2,6,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.002118644,0.040254237,0.921610169,0.002118644
Zone Intrusion,21,2,7,0.660714286,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143
Zone Intrusion,21,2,9,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.376811594,0.362318841,0.014492754
Zone Intrusion,21,2,10,0.841666667,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333
Zone Intrusion,21,2,11,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.05785124,0.79338843,0.008264463
Zone Intrusion,21,2,12,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.15,0.55,0.016666667
Zone Intrusion,21,3,1,0.849206349,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508
Zone Intrusion,21,3,2,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.007246377,0.108695652,0.760869565,0.007246377
Zone Intrusion,21,3,3,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.004032258,0.165322581,0.762096774,0.004032258
Zone Intrusion,21,3,4,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.204545455,0.386363636,0.022727273
Zone Intrusion,21,3,5,0.961923848,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008,0.002004008
Zone Intrusion,21,3,6,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.133333333,0.626666667,0.013333333
Zone Intrusion,21,3,7,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.570093458,0.261682243,0.009345794
Zone Intrusion,21,3,9,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.096,0.76,0.008
Zone Intrusion,21,3,10,0.936454849,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482,0.003344482
Zone Intrusion,21,3,12,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.01010101,0.04040404,0.777777778,0.01010101
Zone Intrusion,21,4,1,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.165714286,0.731428571,0.005714286
Zone Intrusion,21,4,4,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.00173913,0.055652174,0.913043478,0.00173913
Zone Intrusion,21,4,5,0.885542169,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096
Zone Intrusion,21,4,6,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.011363636,0.113636364,0.681818182,0.011363636
Zone Intrusion,21,4,7,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.002421308,0.147699758,0.808716707,0.002421308
Zone Intrusion,21,4,8,0.868055556,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444
Zone Intrusion,21,4,9,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.743243243,0.013513514
Zone Intrusion,21,4,10,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.245283019,0.58490566,0.009433962
Zone Intrusion,21,4,12,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.003787879,0.696969697,0.234848485,0.003787879
Zone Intrusion,21,5,1,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.007407407,0.214814815,0.651851852,0.007407407
Zone Intrusion,21,5,2,0.882716049,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284
Zone Intrusion,21,5,3,0.950131234,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672,0.002624672
Zone Intrusion,21,5,4,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0.131578947,0.394736842,0.026315789
Zone Intrusion,21,5,5,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.197368421,0.565789474,0.013157895
Zone Intrusion,21,5,7,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.040816327,0.775510204,0.010204082
Zone Intrusion,21,5,8,0.521084337,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.424698795,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048,0.003012048
Zone Intrusion,21,5,10,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.148148148,0.62962963,0.012345679
Zone Intrusion,21,5,11,0.842975207,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463
Zone Intrusion,21,5,12,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.001937984,0.025193798,0.939922481,0.001937984
Zone Intrusion,21,6,1,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.011441648,0.947368421,0.00228833
Zone Intrusion,21,6,2,0.891428571,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286,0.005714286
Zone Intrusion,21,6,3,0.712121212,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515
Zone Intrusion,21,6,4,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.036842105,0.915789474,0.002631579
Zone Intrusion,21,6,5,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.090625,0.853125,0.003125
Zone Intrusion,21,6,6,0.94214876,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.008264463,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821,0.002754821
Zone Intrusion,21,6,8,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.336448598,0.495327103,0.009345794
Zone Intrusion,21,6,10,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.009803922,0.12745098,0.696078431,0.009803922
Zone Intrusion,21,6,11,0.781609195,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253,0.011494253
Zone Intrusion,22,0,1,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.011627907,0.220930233,0.569767442,0.011627907
Zone Intrusion,22,0,2,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.344262295,0.360655738,0.016393443
Zone Intrusion,22,0,3,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.003663004,0.395604396,0.538461538,0.003663004
Zone Intrusion,22,0,5,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.010204082,0.459183673,0.357142857,0.010204082
Zone Intrusion,22,0,6,0.947802198,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253,0.002747253
Zone Intrusion,22,0,8,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.30075188,0.563909774,0.007518797
Zone Intrusion,22,0,9,0.931407942,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108,0.003610108
Zone Intrusion,22,0,11,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.004132231,0.17768595,0.747933884,0.004132231
Zone Intrusion,22,0,12,0.893258427,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978,0.005617978
Zone Intrusion,22,1,2,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.006134969,0.282208589,0.607361963,0.006134969
Zone Intrusion,22,1,3,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.001295337,0.126943005,0.849740933,0.001295337
Zone Intrusion,22,1,4,0.935810811,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378
Zone Intrusion,22,1,6,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.406779661,0.288135593,0.016949153
Zone Intrusion,22,1,7,0.943452381,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619,0.00297619
Zone Intrusion,22,1,8,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.285714286,0.428571429,0.015873016
Zone Intrusion,22,1,9,0.840336134,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361
Zone Intrusion,22,1,12,0.802083333,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667
Zone Intrusion,22,2,1,0.952736318,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562
Zone Intrusion,22,2,2,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.180555556,0.569444444,0.013888889
Zone Intrusion,22,2,3,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.194029851,0.537313433,0.014925373
Zone Intrusion,22,2,4,0.902061856,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639,0.005154639
Zone Intrusion,22,2,6,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.283333333,0.566666667,0.008333333
Zone Intrusion,22,2,7,0.916299559,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286,0.004405286
Zone Intrusion,22,2,9,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.341666667,0.508333333,0.008333333
Zone Intrusion,22,2,10,0.941538462,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923,0.003076923
