"location","hour","dow","month","Camera Fault","Helmet Not Detected","Zone Intrusion"
"Furnace Oil Reading",10,2,11,0.9607843137254902,0.0196078431372549,0.0196078431372549
"Furnace Oil Reading",10,2,12,0.25,0.25,0.5
"Furnace Oil Reading",10,3,1,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",10,3,4,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",10,3,5,0.0026954177897574125,0.0026954177897574125,0.9946091644204852
"Furnace Oil Reading",10,3,6,0.9512195121951219,0.024390243902439025,0.024390243902439025
"Furnace Oil Reading",10,3,7,0.125,0.125,0.75
"Furnace Oil Reading",10,3,9,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",10,4,1,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",10,4,4,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",10,4,8,0.0029940119760479044,0.0029940119760479044,0.9940119760479041
"Furnace Oil Reading",10,4,9,0.9545454545454546,0.022727272727272728,0.022727272727272728
"Furnace Oil Reading",10,4,10,0.2,0.2,0.6
"Furnace Oil Reading",10,4,12,0.9473684210526315,0.02631578947368421,0.02631578947368421
"Furnace Oil Reading",10,5,1,0.25,0.25,0.5
"Furnace Oil Reading",10,5,2,0.012195121951219513,0.012195121951219513,0.975609756097561
"Furnace Oil Reading",10,5,3,0.02857142857142857,0.02857142857142857,0.9428571428571428
"Furnace Oil Reading",10,5,4,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",10,5,5,0.2,0.2,0.6
"Furnace Oil Reading",10,5,7,0.9523809523809523,0.023809523809523808,0.023809523809523808
"Furnace Oil Reading",10,5,8,0.25,0.25,0.5
"Furnace Oil Reading",10,5,10,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",10,5,11,0.25,0.25,0.5
"Furnace Oil Reading",10,6,1,0.9555555555555556,0.022222222222222223,0.022222222222222223
"Furnace Oil Reading",10,6,2,0.2,0.2,0.6
"Furnace Oil Reading",10,6,3,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",10,6,6,0.002881844380403458,0.002881844380403458,0.9942363112391931
"Furnace Oil Reading",10,6,8,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",10,6,10,0.9591836734693877,0.02040816326530612,0.02040816326530612
"Furnace Oil Reading",10,6,11,0.2,0.2,0.6
"Furnace Oil Reading",11,0,2,0.2,0.2,0.6
"Furnace Oil Reading",11,0,3,0.25,0.25,0.5
"Furnace Oil Reading",11,0,5,0.9545454545454546,0.022727272727272728,0.022727272727272728
"Furnace Oil Reading",11,0,6,0.2,0.2,0.6
"Furnace Oil Reading",11,0,8,0.2,0.2,0.6
"Furnace Oil Reading",11,0,9,0.2,0.2,0.6
"Furnace Oil Reading",11,0,12,0.25,0.25,0.5
"Furnace Oil Reading",11,1,2,0.5714285714285714,0.14285714285714285,0.2857142857142857
"Furnace Oil Reading",11,1,3,0.30434782608695654,0.043478260869565216,0.6521739130434783
"Furnace Oil Reading",11,1,4,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",11,1,6,0.25,0.25,0.5
"Furnace Oil Reading",11,1,7,0.125,0.125,0.75
"Furnace Oil Reading",11,1,8,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",11,1,11,0.2,0.2,0.6
"Furnace Oil Reading",11,1,12,0.25,0.25,0.5
"Furnace Oil Reading",11,2,1,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",11,2,2,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",11,2,3,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",11,2,4,0.02857142857142857,0.02857142857142857,0.9428571428571428
"Furnace Oil Reading",11,2,6,0.2,0.2,0.6
"Furnace Oil Reading",11,2,7,0.008771929824561403,0.008771929824561403,0.9824561403508771
"Furnace Oil Reading",11,2,10,0.125,0.125,0.75
"Furnace Oil Reading",11,2,11,0.96,0.02,0.02
"Furnace Oil Reading",11,3,1,0.007575757575757576,0.007575757575757576,0.9848484848484849
"Furnace Oil Reading",11,3,4,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",11,3,5,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",11,3,6,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",11,3,9,0.1,0.1,0.8
"Furnace Oil Reading",11,3,10,0.2,0.2,0.6
"Furnace Oil Reading",11,3,12,0.25,0.25,0.5
"Furnace Oil Reading",11,4,4,0.125,0.125,0.75
"Furnace Oil Reading",11,4,5,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",11,4,8,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",11,4,9,0.9545454545454546,0.022727272727272728,0.022727272727272728
"Furnace Oil Reading",11,4,12,0.9512195121951219,0.024390243902439025,0.024390243902439025
"Furnace Oil Reading",11,5,2,0.023809523809523808,0.023809523809523808,0.9523809523809523
"Furnace Oil Reading",11,5,3,0.1,0.1,0.8
"Furnace Oil Reading",11,5,4,0.9583333333333334,0.020833333333333332,0.020833333333333332
"Furnace Oil Reading",11,5,7,0.9523809523809523,0.023809523809523808,0.023809523809523808
"Furnace Oil Reading",11,5,8,0.2,0.2,0.6
"Furnace Oil Reading",11,5,10,0.01818181818181818,0.01818181818181818,0.9636363636363636
"Furnace Oil Reading",11,5,11,0.2,0.2,0.6
"Furnace Oil Reading",11,6,1,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",11,6,2,0.025,0.025,0.95
"Furnace Oil Reading",11,6,3,0.02631578947368421,0.02631578947368421,0.9473684210526315
"Furnace Oil Reading",11,6,6,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",11,6,10,0.9555555555555556,0.022222222222222223,0.022222222222222223
"Furnace Oil Reading",11,6,11,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",12,0,3,0.09090909090909091,0.09090909090909091,0.8181818181818182
"Furnace Oil Reading",12,0,5,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",12,0,6,0.047619047619047616,0.047619047619047616,0.9047619047619048
"Furnace Oil Reading",12,0,8,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",12,0,9,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",12,0,12,0.2,0.2,0.6
"Furnace Oil Reading",12,1,3,0.2,0.2,0.6
"Furnace Oil Reading",12,1,4,0.007936507936507936,0.007936507936507936,0.9841269841269841
"Furnace Oil Reading",12,1,7,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",12,1,8,0.9583333333333334,0.020833333333333332,0.020833333333333332
"Furnace Oil Reading",12,1,9,0.25,0.25,0.5
"Furnace Oil Reading",12,1,11,0.125,0.125,0.75
"Furnace Oil Reading",12,1,12,0.003257328990228013,0.003257328990228013,0.993485342019544
"Furnace Oil Reading",12,2,1,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",12,2,2,0.9130434782608695,0.043478260869565216,0.043478260869565216
"Furnace Oil Reading",12,2,3,0.9591836734693877,0.02040816326530612,0.02040816326530612
"Furnace Oil Reading",12,2,4,0.00234192037470726,0.00234192037470726,0.9953161592505855
"Furnace Oil Reading",12,2,6,0.06666666666666667,0.06666666666666667,0.8666666666666667
"Furnace Oil Reading",12,2,7,0.034482758620689655,0.034482758620689655,0.9310344827586207
"Furnace Oil Reading",12,2,9,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",12,2,10,0.1,0.1,0.8
"Furnace Oil Reading",12,2,11,0.96,0.02,0.02
"Furnace Oil Reading",12,2,12,0.2,0.2,0.6
"Furnace Oil Reading",12,3,1,0.09090909090909091,0.09090909090909091,0.8181818181818182
"Furnace Oil Reading",12,3,4,0.25,0.25,0.5
"Furnace Oil Reading",12,3,5,0.037037037037037035,0.037037037037037035,0.9259259259259259
"Furnace Oil Reading",12,3,6,0.9607843137254902,0.0196078431372549,0.0196078431372549
"Furnace Oil Reading",12,3,7,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",12,3,9,0.08333333333333333,0.08333333333333333,0.8333333333333334
"Furnace Oil Reading",12,3,10,0.1,0.1,0.8
"Furnace Oil Reading",12,3,12,0.08333333333333333,0.08333333333333333,0.8333333333333334
"Furnace Oil Reading",12,4,1,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",12,4,4,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",12,4,5,0.00546448087431694,0.00546448087431694,0.9890710382513661
"Furnace Oil Reading",12,4,7,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",12,4,9,0.9591836734693877,0.02040816326530612,0.02040816326530612
"Furnace Oil Reading",12,4,10,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",12,4,12,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",12,5,1,0.2,0.2,0.6
"Furnace Oil Reading",12,5,4,0.9591836734693877,0.02040816326530612,0.02040816326530612
"Furnace Oil Reading",12,5,7,0.9545454545454546,0.022727272727272728,0.022727272727272728
"Furnace Oil Reading",12,5,8,0.25,0.25,0.5
"Furnace Oil Reading",12,5,10,0.03225806451612903,0.03225806451612903,0.9354838709677419
"Furnace Oil Reading",12,6,1,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",12,6,2,0.2,0.2,0.6
"Furnace Oil Reading",12,6,3,0.05,0.05,0.9
"Furnace Oil Reading",12,6,5,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",12,6,6,0.0078125,0.0078125,0.984375
"Furnace Oil Reading",12,6,10,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",12,6,11,0.023809523809523808,0.023809523809523808,0.9523809523809523
"Furnace Oil Reading",13,0,5,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",13,0,6,0.018518518518518517,0.018518518518518517,0.9629629629629629
"Furnace Oil Reading",13,0,8,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",13,0,11,0.2,0.2,0.6
"Furnace Oil Reading",13,0,12,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",13,1,3,0.2,0.2,0.6
"Furnace Oil Reading",13,1,4,0.03225806451612903,0.03225806451612903,0.9354838709677419
"Furnace Oil Reading",13,1,7,0.09090909090909091,0.09090909090909091,0.8181818181818182
"Furnace Oil Reading",13,1,8,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",13,1,9,0.045454545454545456,0.045454545454545456,0.9090909090909091
"Furnace Oil Reading",13,1,12,0.1,0.1,0.8
"Furnace Oil Reading",13,2,1,0.06666666666666667,0.06666666666666667,0.8666666666666667
"Furnace Oil Reading",13,2,3,0.9591836734693877,0.02040816326530612,0.02040816326530612
"Furnace Oil Reading",13,2,4,0.003401360544217687,0.003401360544217687,0.9931972789115646
"Furnace Oil Reading",13,2,7,0.027777777777777776,0.027777777777777776,0.9444444444444444
"Furnace Oil Reading",13,2,9,0.25,0.25,0.5
"Furnace Oil Reading",13,2,10,0.25,0.25,0.5
"Furnace Oil Reading",13,2,11,0.9583333333333334,0.020833333333333332,0.020833333333333332
"Furnace Oil Reading",13,3,1,0.006097560975609756,0.006097560975609756,0.9878048780487805
"Furnace Oil Reading",13,3,5,0.06666666666666667,0.06666666666666667,0.8666666666666667
"Furnace Oil Reading",13,3,6,0.9583333333333334,0.020833333333333332,0.020833333333333332
"Furnace Oil Reading",13,3,10,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",13,4,4,0.043478260869565216,0.043478260869565216,0.9130434782608695
"Furnace Oil Reading",13,4,5,0.009345794392523364,0.009345794392523364,0.9813084112149533
"Furnace Oil Reading",13,4,9,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",13,4,10,0.2,0.2,0.6
"Furnace Oil Reading",13,4,12,0.9622641509433962,0.018867924528301886,0.018867924528301886
"Furnace Oil Reading",13,5,3,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",13,5,4,0.96,0.02,0.02
"Furnace Oil Reading",13,5,5,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",13,5,7,0.9591836734693877,0.02040816326530612,0.02040816326530612
"Furnace Oil Reading",13,5,8,0.038461538461538464,0.038461538461538464,0.9230769230769231
"Furnace Oil Reading",13,5,10,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",13,6,1,0.9642857142857143,0.017857142857142856,0.017857142857142856
"Furnace Oil Reading",13,6,2,0.002688172043010753,0.002688172043010753,0.9946236559139785
"Furnace Oil Reading",13,6,3,0.007936507936507936,0.007936507936507936,0.9841269841269841
"Furnace Oil Reading",13,6,6,0.030303030303030304,0.030303030303030304,0.9393939393939394
"Furnace Oil Reading",13,6,8,0.2,0.2,0.6
"Furnace Oil Reading",13,6,10,0.9615384615384616,0.019230769230769232,0.019230769230769232
"Furnace Oil Reading",13,6,11,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",14,0,2,0.25,0.25,0.5
"Furnace Oil Reading",14,0,5,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",14,0,6,0.125,0.125,0.75
"Furnace Oil Reading",14,0,8,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",14,0,12,0.2,0.2,0.6
"Furnace Oil Reading",14,1,3,0.045454545454545456,0.045454545454545456,0.9090909090909091
"Furnace Oil Reading",14,1,8,0.9583333333333334,0.020833333333333332,0.020833333333333332
"Furnace Oil Reading",14,1,9,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",14,1,11,0.25,0.25,0.5
"Furnace Oil Reading",14,1,12,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",14,2,1,0.02040816326530612,0.02040816326530612,0.9591836734693877
"Furnace Oil Reading",14,2,3,0.9545454545454546,0.022727272727272728,0.022727272727272728
"Furnace Oil Reading",14,2,4,0.019230769230769232,0.019230769230769232,0.9615384615384616
"Furnace Oil Reading",14,2,6,0.25,0.25,0.5
"Furnace Oil Reading",14,2,7,0.07142857142857142,0.07142857142857142,0.8571428571428571
"Furnace Oil Reading",14,2,11,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",14,2,12,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",14,3,1,0.010752688172043012,0.010752688172043012,0.978494623655914
"Furnace Oil Reading",14,3,4,0.25,0.25,0.5
"Furnace Oil Reading",14,3,6,0.9555555555555556,0.022222222222222223,0.022222222222222223
"Furnace Oil Reading",14,3,9,0.2,0.2,0.6
"Furnace Oil Reading",14,3,10,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",14,3,12,0.2,0.2,0.6
"Furnace Oil Reading",14,4,4,0.047619047619047616,0.047619047619047616,0.9047619047619048
"Furnace Oil Reading",14,4,5,0.03225806451612903,0.03225806451612903,0.9354838709677419
"Furnace Oil Reading",14,4,7,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",14,4,8,0.25,0.25,0.5
"Furnace Oil Reading",14,4,9,0.9583333333333334,0.020833333333333332,0.020833333333333332
"Furnace Oil Reading",14,4,10,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",14,4,12,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",14,5,4,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",14,5,5,0.2,0.2,0.6
"Furnace Oil Reading",14,5,7,0.9555555555555556,0.022222222222222223,0.022222222222222223
"Furnace Oil Reading",14,5,8,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",14,5,10,0.125,0.125,0.75
"Furnace Oil Reading",14,6,1,0.9615384615384616,0.019230769230769232,0.019230769230769232
"Furnace Oil Reading",14,6,2,0.02,0.02,0.96
"Furnace Oil Reading",14,6,3,0.125,0.125,0.75
"Furnace Oil Reading",14,6,5,0.05555555555555555,0.05555555555555555,0.8888888888888888
"Furnace Oil Reading",14,6,6,0.05263157894736842,0.05263157894736842,0.8947368421052632
"Furnace Oil Reading",14,6,10,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",14,6,11,0.125,0.125,0.75
"Furnace Oil Reading",15,0,5,0.9555555555555556,0.022222222222222223,0.022222222222222223
"Furnace Oil Reading",15,0,6,0.2,0.2,0.6
"Furnace Oil Reading",15,0,9,0.25,0.25,0.5
"Furnace Oil Reading",15,1,3,0.06666666666666667,0.06666666666666667,0.8666666666666667
"Furnace Oil Reading",15,1,4,0.010752688172043012,0.010752688172043012,0.978494623655914
"Furnace Oil Reading",15,1,8,0.9545454545454546,0.022727272727272728,0.022727272727272728
"Furnace Oil Reading",15,1,12,0.1,0.1,0.8
"Furnace Oil Reading",15,2,1,0.1,0.1,0.8
"Furnace Oil Reading",15,2,3,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",15,2,4,0.007352941176470588,0.007352941176470588,0.9852941176470589
"Furnace Oil Reading",15,2,6,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",15,2,7,0.043478260869565216,0.043478260869565216,0.9130434782608695
"Furnace Oil Reading",15,2,11,0.9607843137254902,0.0196078431372549,0.0196078431372549
"Furnace Oil Reading",15,2,12,0.2,0.2,0.6
"Furnace Oil Reading",15,3,6,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",15,3,9,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",15,3,10,0.03571428571428571,0.03571428571428571,0.9285714285714286
"Furnace Oil Reading",15,3,12,0.25,0.25,0.5
"Furnace Oil Reading",15,4,1,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",15,4,4,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",15,4,5,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",15,4,7,0.2,0.2,0.6
"Furnace Oil Reading",15,4,9,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",15,4,12,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",15,5,2,0.25,0.25,0.5
"Furnace Oil Reading",15,5,4,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",15,5,7,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",15,5,8,0.019230769230769232,0.019230769230769232,0.9615384615384616
"Furnace Oil Reading",15,5,10,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",15,6,1,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",15,6,2,0.25,0.25,0.5
"Furnace Oil Reading",15,6,3,0.018867924528301886,0.018867924528301886,0.9622641509433962
"Furnace Oil Reading",15,6,5,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",15,6,8,0.2,0.2,0.6
"Furnace Oil Reading",15,6,10,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",15,6,11,0.09090909090909091,0.09090909090909091,0.8181818181818182
"Furnace Oil Reading",16,0,3,0.125,0.125,0.75
"Furnace Oil Reading",16,0,5,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",16,0,6,0.038461538461538464,0.038461538461538464,0.9230769230769231
"Furnace Oil Reading",16,0,8,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",16,0,11,0.125,0.125,0.75
"Furnace Oil Reading",16,1,2,0.25,0.25,0.5
"Furnace Oil Reading",16,1,3,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",16,1,6,0.0070921985815602835,0.0070921985815602835,0.9858156028368794
"Furnace Oil Reading",16,1,8,0.9615384615384616,0.019230769230769232,0.019230769230769232
"Furnace Oil Reading",16,1,9,0.25,0.25,0.5
"Furnace Oil Reading",16,1,11,0.2,0.2,0.6
"Furnace Oil Reading",16,1,12,0.09090909090909091,0.09090909090909091,0.8181818181818182
"Furnace Oil Reading",16,2,3,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",16,2,4,0.006711409395973154,0.006711409395973154,0.9865771812080537
"Furnace Oil Reading",16,2,6,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",16,2,7,0.07142857142857142,0.07142857142857142,0.8571428571428571
"Furnace Oil Reading",16,2,11,0.9583333333333334,0.020833333333333332,0.020833333333333332
"Furnace Oil Reading",16,2,12,0.2,0.2,0.6
"Furnace Oil Reading",16,3,6,0.9607843137254902,0.0196078431372549,0.0196078431372549
"Furnace Oil Reading",16,3,7,0.2,0.2,0.6
"Furnace Oil Reading",16,3,9,0.25,0.25,0.5
"Furnace Oil Reading",16,3,10,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",16,4,1,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",16,4,4,0.05,0.05,0.9
"Furnace Oil Reading",16,4,5,0.2,0.2,0.6
"Furnace Oil Reading",16,4,9,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",16,4,12,0.9512195121951219,0.024390243902439025,0.024390243902439025
"Furnace Oil Reading",16,5,1,0.004424778761061947,0.004424778761061947,0.9911504424778761
"Furnace Oil Reading",16,5,3,0.25,0.25,0.5
"Furnace Oil Reading",16,5,4,0.9591836734693877,0.02040816326530612,0.02040816326530612
"Furnace Oil Reading",16,5,5,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",16,5,7,0.9487179487179487,0.02564102564102564,0.02564102564102564
"Furnace Oil Reading",16,5,8,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",16,5,10,0.125,0.125,0.75
"Furnace Oil Reading",16,6,1,0.9629629629629629,0.018518518518518517,0.018518518518518517
"Furnace Oil Reading",16,6,5,0.06666666666666667,0.06666666666666667,0.8666666666666667
"Furnace Oil Reading",16,6,6,0.25,0.25,0.5
"Furnace Oil Reading",16,6,10,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",16,6,11,0.016129032258064516,0.016129032258064516,0.967741935483871
"Furnace Oil Reading",17,0,2,0.2,0.2,0.6
"Furnace Oil Reading",17,0,3,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",17,0,5,0.9534883720930233,0.023255813953488372,0.023255813953488372
"Furnace Oil Reading",17,0,6,0.125,0.125,0.75
"Furnace Oil Reading",17,0,8,0.1,0.1,0.8
"Furnace Oil Reading",17,1,3,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",17,1,6,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",17,1,7,0.25,0.25,0.5
"Furnace Oil Reading",17,1,8,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",17,1,9,0.08333333333333333,0.08333333333333333,0.8333333333333334
"Furnace Oil Reading",17,1,12,0.1,0.1,0.8
"Furnace Oil Reading",17,2,3,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",17,2,4,0.2,0.2,0.6
"Furnace Oil Reading",17,2,6,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",17,2,7,0.07692307692307693,0.07692307692307693,0.8461538461538461
"Furnace Oil Reading",17,2,11,0.9583333333333334,0.020833333333333332,0.020833333333333332
"Furnace Oil Reading",17,2,12,0.1,0.1,0.8
"Furnace Oil Reading",17,3,1,0.2,0.2,0.6
"Furnace Oil Reading",17,3,4,0.1,0.1,0.8
"Furnace Oil Reading",17,3,6,0.9607843137254902,0.0196078431372549,0.0196078431372549
"Furnace Oil Reading",17,3,7,0.25,0.25,0.5
"Furnace Oil Reading",17,3,9,0.1111111111111111,0.1111111111111111,0.7777777777777778
"Furnace Oil Reading",17,3,10,0.2,0.2,0.6
"Furnace Oil Reading",17,3,12,0.08333333333333333,0.08333333333333333,0.8333333333333334
"Furnace Oil Reading",17,4,1,0.058823529411764705,0.058823529411764705,0.8823529411764706
"Furnace Oil Reading",17,4,5,0.25,0.25,0.5
"Furnace Oil Reading",17,4,7,0.125,0.125,0.75
"Furnace Oil Reading",17,4,9,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",17,4,10,0.25,0.25,0.5
"Furnace Oil Reading",17,5,4,0.9607843137254902,0.0196078431372549,0.0196078431372549
"Furnace Oil Reading",17,5,5,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",17,5,7,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",17,5,8,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",17,5,10,0.1,0.1,0.8
"Furnace Oil Reading",17,5,11,0.25,0.25,0.5
"Furnace Oil Reading",17,6,1,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",17,6,3,0.25,0.25,0.5
"Furnace Oil Reading",17,6,5,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",17,6,10,0.9607843137254902,0.0196078431372549,0.0196078431372549
"Furnace Oil Reading",17,6,11,0.00625,0.00625,0.9875
"Furnace Oil Reading",18,0,3,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",18,0,5,0.96,0.02,0.02
"Furnace Oil Reading",18,0,6,0.2,0.2,0.6
"Furnace Oil Reading",18,0,9,0.25,0.25,0.5
"Furnace Oil Reading",18,0,11,0.25,0.25,0.5
"Furnace Oil Reading",18,1,2,0.025,0.025,0.95
"Furnace Oil Reading",18,1,3,0.058823529411764705,0.058823529411764705,0.8823529411764706
"Furnace Oil Reading",18,1,6,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",18,1,8,0.9591836734693877,0.02040816326530612,0.02040816326530612
"Furnace Oil Reading",18,2,3,0.9565217391304348,0.021739130434782608,0.021739130434782608
"Furnace Oil Reading",18,2,4,0.2,0.2,0.6
"Furnace Oil Reading",18,2,6,0.125,0.125,0.75
"Furnace Oil Reading",18,2,7,0.25,0.25,0.5
"Furnace Oil Reading",18,2,9,0.16666666666666666,0.16666666666666666,0.6666666666666666
"Furnace Oil Reading",18,2,11,0.9574468085106383,0.02127659574468085,0.02127659574468085
"Furnace Oil Reading",18,2,12,0.2,0.2,0.6
"Furnace Oil Reading",18,3,1,0.1,0.1,0.8
"Furnace Oil Reading",18,3,4,0.25,0.25,0.5
"Furnace Oil Reading",18,3,6,0.9545454545454546,0.022727272727272728,0.022727272727272728
"Furnace Oil Reading",18,3,7,0.25,0.25,0.5
"Furnace Oil Reading",18,3,9,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",18,3,12,0.14285714285714285,0.14285714285714285,0.7142857142857143
"Furnace Oil Reading",18,4,1,0.25,0.25,0.5
"Furnace Oil Reading",18,4,4,0.09090909090909091,0.09090909090909091,0.8181818181818182
"Furnace Oil Reading",18,4,5,0.25,0.25,0.5
